0 7 92 1 1
34558 113 121 1 0
39023 117 48 1 1
52288 113 114 1 1
59827 121 13 1 0
70301 53 3 1 0
70894 7 108 1 1
74143 124 99 1 1
76363 57 64 1 1
82061 41 12 1 0
88428 116 118 1 1
95570 6 86 1 1
95720 124 111 1 0
104307 71 107 -1 0
106845 125 105 1 1
109804 3 85 1 1
112060 85 120 1 0
112393 41 123 1 0
150493 125 106 1 1
161498 124 98 1 1
168652 91 119 1 1
183970 128 117 1 0
184030 107 124 1 0
192354 124 108 1 1
194477 7 102 1 1
215750 17 120 1 1
235971 108 128 1 0
276384 19 106 1 1
282684 49 111 1 0
283339 123 128 1 0
283718 115 111 1 0
284338 126 128 1 0
284348 122 93 1 0
297290 119 87 1 1
314378 30 115 1 0
314419 120 120 1 1
347700 83 59 1 0
355294 91 69 1 0
363157 80 119 1 1
380447 46 120 1 1
381311 120 90 1 1
384907 49 62 1 0
385211 112 96 1 0
386903 127 120 1 0
387037 13 105 1 0
387038 27 120 1 0
401463 121 107 -1 0
434384 117 85 1 1
438209 16 55 1 0
440684 60 46 -1 1
441639 119 46 1 1
446381 39 117 1 1
460640 87 45 1 0
476136 18 117 1 1
478408 51 50 1 1
482180 82 37 1 0
513428 106 127 1 0
539403 38 91 1 0
560341 118 92 1 0
562055 57 100 1 0
564382 16 87 1 0
564915 5 99 1 0
564973 107 100 1 0
588721 96 104 1 0
611433 95 55 1 0
612769 100 110 1 0
614788 111 106 1 1
615058 127 108 1 1
623807 7 117 1 1
627574 126 128 1 1
637949 110 127 1 1
638623 21 126 1 1
648137 116 90 1 1
659823 98 122 1 0
678950 83 124 1 1
686724 59 51 1 1
705822 114 25 1 1
707809 117 113 1 1
742441 15 8 1 0
788538 28 80 1 1
789800 22 109 1 0
811826 28 116 1 1
812267 9 67 1 0
814418 96 90 1 1
815301 116 97 1 0
818096 88 14 1 0
821122 100 83 1 1
835994 126 119 1 0
837081 112 100 1 0
841073 9 76 1 0
842207 92 102 1 1
842921 19 102 1 1
843213 10 89 1 0
843524 117 57 1 0
856076 22 128 1 1
860842 94 41 1 0
864266 101 50 1 0
867506 98 80 1 1
869762 115 86 1 1
872839 111 10 1 0
880100 19 76 1 0
910776 3 127 1 1
914793 84 17 1 0
929729 99 118 1 1
935634 34 45 1 0
942794 106 114 1 1
963629 91 62 1 0
984998 99 14 -1 0
985179 26 14 1 0
997122 104 125 1 1
1000588 35 63 -1 0
1014336 128 104 1 1
1015946 120 121 1 0
1044828 16 107 1 1
1046218 115 19 1 0
1048119 104 120 1 1
1052481 105 105 1 1
1084916 93 128 1 1
1086965 126 96 1 1
1087239 120 83 1 1
1095988 3 77 1 1
1110938 107 121 1 0
1113294 55 7 1 0
1114150 53 115 1 1
1131927 30 39 -1 0
1144602 16 87 1 0
1160233 44 109 1 1
1161072 115 4 1 1
1161243 61 59 1 0
1163511 59 63 1 0
1169452 43 119 1 1
1175067 107 102 1 1
1176512 126 24 1 0
1184588 110 100 1 0
1188213 116 83 1 0
1196231 9 116 1 1
1217977 78 121 1 1
1237361 121 111 1 0
1247469 80 117 1 1
1247858 104 117 1 1
1249414 116 115 1 1
1256937 17 128 1 1
1257132 60 46 1 1
1259968 18 94 1 1
1262713 34 127 1 0
1288380 75 7 1 1
1305747 66 69 -1 0
1309106 15 115 1 1
1313297 119 115 1 0
1314153 123 57 1 0
1318179 6 38 1 0
1318908 116 84 1 0
1341884 81 83 1 0
1341962 120 100 1 0
1342341 29 47 1 0
1342709 108 118 1 0
1349770 83 128 1 1
1351915 100 85 1 1
1363298 95 76 1 0
1366622 57 62 1 1
1367165 91 69 1 0
1375225 9 126 1 1
1396111 5 70 1 1
1397564 37 119 1 1
1397658 10 102 1 0
1413526 5 124 1 0
1413679 1 115 1 0
1413944 117 86 1 0
1414236 36 127 1 0
1414367 89 113 1 0
1414424 120 102 1 0
1417298 1 99 1 0
1420686 104 84 1 1
1426396 111 104 1 0
1430005 120 88 1 1
1441508 18 81 1 0
1447388 8 94 1 1
1457274 81 87 1 0
1462679 52 54 1 1
1466497 57 83 1 1
1475684 119 44 1 1
1486736 18 81 1 1
1488249 11 116 1 1
1489515 26 127 1 0
1490495 107 57 1 0
1501451 98 45 1 0
1512337 52 118 1 1
1512719 7 100 1 1
1513794 128 121 1 0
1516614 124 104 1 0
1517130 56 104 1 0
1524825 55 106 1 1
1527210 9 102 1 1
1535541 34 122 1 1
1544782 109 111 1 1
1547887 73 17 1 0
1553598 108 95 1 1
1558840 84 73 1 0
1561878 40 18 1 1
1564831 99 105 1 0
1565860 119 105 1 0
1565959 6 109 1 0
1575686 9 101 1 1
1589297 120 59 1 1
1589431 108 125 1 1
1600309 5 74 1 1
1613162 112 87 1 1
1613500 119 108 1 0
1613690 2 108 1 0
1635027 36 123 1 1
1639877 48 68 1 1
1640412 3 50 1 1
1642904 111 31 1 0
1648100 67 124 1 1
1650926 100 105 1 1
1651421 18 106 1 1
1659477 107 100 1 0
1660166 105 127 1 0
1696203 80 62 1 0
1707509 39 52 1 0
1717090 59 70 1 0
1720748 123 103 1 1
1738056 94 121 1 0
1743999 44 64 1 1
1756455 30 94 1 0
1758717 67 122 1 0
1766507 116 46 1 0
1789992 3 99 1 0
1806516 46 120 1 1
1814365 90 127 1 0
1817051 116 10 1 0
1817082 33 60 1 0
1817095 53 126 1 0
1817320 118 114 1 0
1855288 118 34 1 1
1870954 32 54 1 0
1876593 98 128 1 0
1889047 119 86 1 0
1889920 60 57 1 1
1903117 16 87 1 0
1914064 119 47 1 0
1914067 113 128 1 0
1914108 15 109 1 0
1915078 38 58 -1 0
1915716 45 58 1 0
1919436 77 43 1 0
1943190 97 16 1 0
1950178 83 59 1 0
1951481 68 126 1 1
1955997 20 104 1 1
1962627 110 105 1 0
1963591 110 116 1 1
1970354 116 109 1 1
1976253 51 11 1 0
2000294 60 51 1 1
2009209 112 89 1 1
2010696 33 60 -1 0
2017316 127 106 1 0
2017471 118 128 1 0
2018665 99 39 1 0
2019114 11 36 1 1
2019905 127 106 1 1
2020519 43 73 1 1
2022763 21 37 -1 0
2027484 127 106 -1 0
2035455 36 38 1 0
2043308 49 116 1 0
2066396 103 123 1 1
2066425 99 112 1 1
2079336 127 109 1 1
2091731 99 118 1 0
2093755 115 84 1 1
2104958 117 74 1 1
2114078 62 40 1 1
2116497 107 86 1 0
2116629 127 55 1 0
2120044 66 63 1 1
2140290 22 73 1 0
2145749 4 106 1 0
2159974 73 57 1 0
2168116 76 107 1 0
2169156 118 118 1 0
2169357 105 110 1 0
2178963 36 80 1 1
2187167 122 113 1 1
2197915 114 122 1 1
2215283 28 80 1 1
2215317 94 125 1 1
2218565 31 104 1 0
2219405 119 124 1 1
2219782 100 124 1 1
2230594 18 4 1 1
2250997 48 128 1 1
2265636 10 101 1 1
2275567 55 127 -1 0
2277808 11 81 1 0
2294978 51 122 1 0
2295417 21 74 1 0
2295890 111 103 1 0
2315597 84 116 1 1
2318611 8 90 1 1
2325857 123 117 1 1
2336552 12 19 1 1
2340271 5 48 1 0
2342134 119 106 1 1
2343266 44 67 1 0
2345181 124 54 1 1
2351163 121 84 1 1
2359179 95 113 1 1
2362346 35 57 1 1
2370883 62 120 1 0
2376650 128 94 1 1
2390721 104 116 1 0
2393376 1 25 1 0
2397077 102 78 1 1
2397384 19 88 1 1
2408619 90 118 1 1
2409136 16 124 1 1
2412811 116 47 1 1
2428927 41 52 -1 1
2443226 45 87 1 0
2445161 24 17 1 0
2447899 29 118 1 1
2455284 41 48 -1 1
2457706 13 96 1 1
2467758 103 128 1 0
2468145 99 115 1 1
2478660 78 62 1 0
2482658 41 51 -1 1
2483941 48 35 1 0
2489386 53 48 -1 0
2489387 53 48 -1 0
2489388 53 48 -1 0
2493935 73 34 1 0
2498704 53 52 -1 0
2500539 126 70 1 1
2500990 90 126 1 1
2505533 41 46 -1 1
2511245 53 47 -1 0
2511353 50 53 1 1
2511468 53 51 -1 0
2519081 17 126 1 0
2519881 59 111 1 0
2520021 114 128 1 0
2520617 51 26 1 0
2528111 12 78 1 1
